Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred
"For Sri Lanka’s Children, the Deepest Scars Are Not Physical",The New York Times,2019,04,30,28,0,0,0
U.K. Police Have a Message for Crime Victims: Hand Over Your Private Data,The New York Times,2019,04,30,28,0,0,0
"In California, Home to Many Hate Groups, Officials Struggle to Spot the Next Threat",The New York Times,2019,04,30,28,0,0,0
‘No One Feels Safe Here’: Life in Alabama’s Prisons,The New York Times,2019,04,30,28,0,0,0
"Terror Attack Thwarted in Los Angeles, Authorities Say",The New York Times,2019,04,30,28,0,0,0
"Biden, Now the Front-Runner, Gives First Speech as 2020 Candidate",The New York Times,2019,04,30,28,0,0,0
Beto O’Rourke Releases $5 Trillion Climate Change Proposal,The New York Times,2019,04,30,28,0,0,0
Newtown Wasn’t an End for Gun Control. It Was a Beginning.,The New York Times,2019,04,30,28,0,0,0
Labor Dept. Says Workers at a Gig Company Are Contractors,The New York Times,2019,04,30,28,0,0,0
‘996’ Is China’s Version of Hustle Culture. Tech Workers Are Sick of It.,The New York Times,2019,04,30,28,0,0,0
"After the Bust, Are Bitcoins More Like Tulip Mania or the Internet?",The New York Times,2019,04,30,28,0,0,0
"WeWork Files for I.P.O., Joining Wave of Cash-Burning Start-Ups in Going Public",The New York Times,2019,04,30,28,0,0,0
Tesla Looks to Regain Its Luster in Solar Energy by Slashing Prices,The New York Times,2019,04,30,28,0,0,0
How One Computer System Tangled Up Several Airlines,The New York Times,2019,04,30,28,0,0,0
"Aaron Judge Is Everywhere for the Yankees, Except on the Field",The New York Times,2019,04,30,28,0,0,0
Islanders Face 2-0 Deficit to Team That Looks Familiar,The New York Times,2019,04,30,28,0,0,0
‘Game of Thrones’: Grey Worm’s Fate Surprised Everyone but the Man Who Plays Him,The New York Times,2019,04,30,28,0,0,0
"The Pain and Sweat of Merce Cunningham Dancers, Captured in Latex",The New York Times,2019,04,30,28,0,0,0
"A New Kind of ‘Hamilton’ Show, This Time on Lake Michigan",The New York Times,2019,04,30,28,0,0,0
Democrats in N.Y. Find Unexpected Foe in Campaign Finance Overhaul,The New York Times,2019,04,30,28,0,0,0
"‘Anna Delvey,’ Fake Heiress: 7 Bizarre Highlights From Her Trial",The New York Times,2019,04,30,28,0,0,0
New Jersey Governor Refuses to Fly ‘Reprehensible’ Mississippi Flag,The New York Times,2019,04,30,28,0,0,0
Chronicles of the Rings: What Trees Tell Us,The New York Times,2019,04,30,28,0,0,0
Virtual Reality as Therapy for Pain,The New York Times,2019,04,30,28,0,0,0
"Ocean-Clogging Microplastics Also Pollute the Air, Study Finds",The New York Times,2019,04,30,28,0,0,0
"Jo Sullivan Loesser, Singer and Guardian of a Legacy, Dies at 91",The New York Times,2019,04,30,28,0,0,0
Steve Golin Is Dead at 64; Producer Built a Small Hollywood Empire,The New York Times,2019,04,30,28,0,0,0
"Monir Farmanfarmaian, 96, Dies; Artist Melded Islam and the Abstract",The New York Times,2019,04,30,28,0,0,0
"As Europe Veers Right, Spain Stays the Socialist Course",The New York Times,2019,04,30,28,0,0,0
Trump’s Anti-Abortion Incitement,The New York Times,2019,04,30,28,0,0,0
Joe Biden and the Apologies That Weren’t,The New York Times,2019,04,30,28,0,0,0
Don’t Let Trump Mess With the Fed,The New York Times,2019,04,30,28,0,0,0
Trump Tells Pentagon Chief He Does Not Want War With Iran,The New York Times,2019,05,17,29,0,0,0
How Xi’s Last-Minute Switch on U.S.-China Trade Deal Upended It,The New York Times,2019,05,17,29,0,0,0
"Eric Garner Death Was ‘Not a Big Deal,’ Police Commander Said",The New York Times,2019,05,17,29,0,0,0
"I.M. Pei, Master Architect Whose Buildings Dazzled the World, Dies at 102",The New York Times,2019,05,17,29,0,0,0
On the Front Lines of the War on Women,The New York Times,2019,05,17,29,0,0,0
Matteo Salvini’s Permanent Campaign Turns to European Parliament,The New York Times,2019,05,17,29,0,0,0
He Named His Lazy Dogs After the Chinese Police. They Were Not Amused.,The New York Times,2019,05,17,29,0,0,0
"Basketball Is ‘War, Minus the Shooting’ in Sectarian Lebanon",The New York Times,2019,05,17,29,0,0,0
SAT’s New ‘Adversity Score’ Will Take Students’ Hardships Into Account,The New York Times,2019,05,17,29,0,0,0
"In Alabama, Opposition to Abortion Runs Deep",The New York Times,2019,05,17,29,0,0,0
Letters From Washington: Your Employees Could Be Undocumented,The New York Times,2019,05,17,29,0,0,0
Frustrated House Democrats Pin Their Hopes on Mueller,The New York Times,2019,05,17,29,0,0,0
"Trump Fulfills His Promises on Abortion, and to Evangelicals",The New York Times,2019,05,17,29,0,0,0
‘Bigger Than a Party of Old White Men’: G.O.P. Women Seek to Replenish House Ranks,The New York Times,2019,05,17,29,0,0,0
"Fed Officials Sound an Alarm, Worrying Weak Inflation Could Last",The New York Times,2019,05,17,29,0,0,0
Modi Promised Better Days and Bridges. India’s Voters Are Still Waiting.,The New York Times,2019,05,17,29,0,0,0
How to Prepare for the Next Recession: Automate the Rescue Plan,The New York Times,2019,05,17,29,0,0,0
Trump’s Latest Move Takes Straight Shot at Huawei’s Business,The New York Times,2019,05,17,29,0,0,0
How the Promise of a $120 Billion Uber I.P.O. Evaporated,The New York Times,2019,05,17,29,0,0,0
"New Parts for Old Cars May Keep Them Running, but Sink Their Value",The New York Times,2019,05,17,29,0,0,0
"Brooks Koepka, Happily in the Shadows, Sets Bethpage Black Record",The New York Times,2019,05,17,29,0,0,0
Nick Kyrgios Is Disqualified After Tantrum at the Italian Open,The New York Times,2019,05,17,29,0,0,0
The Rays Are a Surrealist’s Delight,The New York Times,2019,05,17,29,0,0,0
"Review: As She Was Saying, Brilliantly, in a New ‘Fleabag’",The New York Times,2019,05,17,29,0,0,0
New Statue of Liberty Museum Illuminates a Forgotten History,The New York Times,2019,05,17,29,0,0,0
The Whitney Biennial: Young Art Cross-Stitched With Politics,The New York Times,2019,05,17,29,0,0,0
"Cannes Film Festival: It’s Apocalypse Now, Thanks to Jim Jarmusch",The New York Times,2019,05,17,29,0,0,0
"‘The Sun Is Also a Star’ Review: A Charming, if Generic, Adolescent Love Story",The New York Times,2019,05,17,29,0,0,0
‘John Wick: Chapter 3’ Review: Keanu Reeves Is Back for Another Brutal Round,The New York Times,2019,05,17,29,0,0,0
Mayor Bill de Blasio Enters 2020 Race for President,The New York Times,2019,05,17,29,0,0,0
"Heckles, Support, Shrugs: New Yorkers on de Blasio’s Presidential Bid",The New York Times,2019,05,17,29,0,0,0
She’s Undocumented. Her Children Aren’t. The Trump Administration Wants to Evict Them.,The New York Times,2019,05,17,29,0,0,0
Gannett Counters the Latest Move by Its Hedge Fund-Backed Rival,The New York Times,2019,05,17,29,0,0,0
Shari Redstone Was the Surprise Star of the CBS Party at the Plaza,The New York Times,2019,05,17,29,0,0,0
Organizers of Woodstock Anniversary Concert Win Partial Victory in Court,The New York Times,2019,05,17,29,0,0,0
"Bob Hawke, Who Led Australia Into a New Era as Prime Minister, Dies at 89",The New York Times,2019,05,17,29,0,0,0
"Sergei Dorenko, Maverick Russian Broadcast Journalist, Dies at 59",The New York Times,2019,05,17,29,0,0,0
"Cardinal Nasrallah Sfeir, 98, a Voice for Lebanese Christians, Dies",The New York Times,2019,05,17,29,0,0,0
"What’s Missing in Trump’s ‘Beautiful, Bold’ Immigration Plan",The New York Times,2019,05,17,29,0,0,0
Post-Roe America Won’t Be Like Pre-Roe America. It Will Be Worse.,The New York Times,2019,05,17,29,0,0,0
The Big Story You Don’t Read About,The New York Times,2019,05,17,29,0,0,0
When Your Money Is So Tainted Museums Don’t Want It,The New York Times,2019,05,17,29,0,0,0
Trump Undercuts Bolton on North Korea and Iran,The New York Times,2019,05,29,30,0,0,0
Supreme Court Sidesteps Abortion Question in Ruling on Indiana Law,The New York Times,2019,05,29,30,0,0,0
Kansas City-Area Tornadoes Add to 12 Straight Days of Destruction,The New York Times,2019,05,29,30,0,0,0
Which Box Do You Check? Some States Are Offering a Nonbinary Option,The New York Times,2019,05,29,30,0,0,0
Vying for the Watermelon Thump Crown,The New York Times,2019,05,29,30,0,0,0
"30 Years After Tiananmen, a Chinese Military Insider Warns: Never Forget",The New York Times,2019,05,29,30,0,0,0
"Stabbing of 17 Children Shocks Japan, Where Parents Trust Streets Are Safe",The New York Times,2019,05,29,30,0,0,0
"Sure, the Populists Gained, but the Real Winners May Be for Europe",The New York Times,2019,05,29,30,0,0,0
‘Blocked Off From Civilization’: Floodwaters Turn Oklahoma Town Into an Island,The New York Times,2019,05,29,30,0,0,0
Missouri’s Last Abortion Clinic Could Stop Providing the Procedure This Week,The New York Times,2019,05,29,30,0,0,0
Transportation Secretary Failed to Sever Financial Ties to Construction Company,The New York Times,2019,05,29,30,0,0,0
"Elizabeth Warren Gains Ground in 2020 Field, One Plan at a Time",The New York Times,2019,05,29,30,0,0,0
"For Second Time, One Republican’s Objection Delays Disaster Aid",The New York Times,2019,05,29,30,0,0,0
Trump and Biden Campaign Trade Jabs Over North Korea’s Remarks,The New York Times,2019,05,29,30,0,0,0
The Trade War’s Next Battle Could Be China’s Access to Wall Street,The New York Times,2019,05,29,30,0,0,0
A Fiat Chrysler-Renault Merger Would Put Nissan in a Bind,The New York Times,2019,05,29,30,0,0,0
"Savior of G.M. Lordstown Plant, Hailed by Trump, Is a Corporate Cipher",The New York Times,2019,05,29,30,0,0,0
Netflix May ‘Rethink’ Georgia if Abortion Law Takes Effect,The New York Times,2019,05,29,30,0,0,0
"As E-Sports Grow, So Do Their Homes",The New York Times,2019,05,29,30,0,0,0
MacKenzie Bezos Owns $36 Billion in Amazon Shares. Now She Is Vowing to Give Away Much of Her Wealth.,The New York Times,2019,05,29,30,0,0,0
A Reinvented Metta World Peace Says He’s Finally at Peace With the World,The New York Times,2019,05,29,30,0,0,0
2019 French Open: Naomi Osaka and Simona Halep Survive,The New York Times,2019,05,29,30,0,0,0
How a Fourth-String Goalie Led the Blues to the Stanley Cup Finals,The New York Times,2019,05,29,30,0,0,0
"‘They’re Playing Our Song,’ Over and Over and Over Again",The New York Times,2019,05,29,30,0,0,0
Leader of Smithsonian’s African American Museum to Direct Entire Institution,The New York Times,2019,05,29,30,0,0,0
Is Ballet Camp?,The New York Times,2019,05,29,30,0,0,0
Electric Scooters Are Sweeping the Country. New York Says Not So Fast.,The New York Times,2019,05,29,30,0,0,0
"Avenatti, Under Indictment but Defiant, Tries to Turn Focus Back to Trump",The New York Times,2019,05,29,30,0,0,0
"Wife of Slain Wall Street Banker: My Son Did It, but He ‘Is Nuts’",The New York Times,2019,05,29,30,0,0,0
Brisket for Beginners,The New York Times,2019,05,29,30,0,0,0
"On the Trail of Tupelo Honey, Liquid Gold From the Swamps",The New York Times,2019,05,29,30,0,0,0
"Don’t Call It Darjeeling, It’s Nepali Tea",The New York Times,2019,05,29,30,0,0,0
Tony Horwitz Dies at 60; Prize-Winning Journalist and Best-Selling Author,The New York Times,2019,05,29,30,0,0,0
"Sol Yaged, a Joyful New York Jazz Mainstay, Is Dead at 96",The New York Times,2019,05,29,30,0,0,0
A Dark Milestone for Women’s Rights: A State With No Abortion Clinics,The New York Times,2019,05,29,30,0,0,0
Reasons for Hope and Concern in Europe’s Elections,The New York Times,2019,05,29,30,0,0,0
Nigel Farage Is the Most Dangerous Man in Britain,The New York Times,2019,05,29,30,0,0,0
Should You Be Able to Disinherit Your Child?,The New York Times,2019,05,29,30,0,0,0
Dear Candidates: Here Is What Black People Want,The New York Times,2019,05,29,30,0,0,0
"In Face-Off With Iran, Escalation May Depend on Who Prevails Inside Washington and Tehran",The New York Times,2019,06,16,31,0,0,0
How Hong Kong’s Leader Made the Biggest Political Retreat by China Under Xi,The New York Times,2019,06,16,31,0,0,0
"As Passions Flare in Abortion Debate, Many Americans Say ‘It’s Complicated’",The New York Times,2019,06,16,31,0,0,0
The Day the Music Burned,The New York Times,2019,06,16,31,0,0,0
When We Kill,The New York Times,2019,06,16,31,0,0,0
Sudan Ousted a Brutal Dictator. His Successor Was His Enforcer.,The New York Times,2019,06,16,31,0,0,0
"In Ghana, Free High School Brings Opportunity and Grumbling",The New York Times,2019,06,16,31,0,0,0
The Murder Case That Lit the Fuse in Hong Kong,The New York Times,2019,06,16,31,0,0,0
Immigrants Brought Riches to Urban Schools. Now They’re in the Shadows.,The New York Times,2019,06,16,31,0,0,0
Michigan Officials Say a Struggling School Should Close. Residents See Racism.,The New York Times,2019,06,16,31,0,0,0
"Woman and Daughter, 10, Found Dead in the Bronx, Police Say",The New York Times,2019,06,16,31,0,0,0
"‘Who’s Taking Care of the Kids?’ Is Finally a Question for Dads on the Trail, Too",The New York Times,2019,06,16,31,0,0,0
Democratic Candidates Promise to Close Wealth Gap Between Blacks and Whites,The New York Times,2019,06,16,31,0,0,0
On the Doorstep With a Plea: Will You Support Medicare for All?,The New York Times,2019,06,16,31,0,0,0
I’m a Financial Journalist Who Was Bored Silly by Mergers. Not Anymore.,The New York Times,2019,06,16,31,0,0,0
"At Happy Hour, Kindergarten Rules Apply",The New York Times,2019,06,16,31,0,0,0
"Patricia de Stacy Harrison, of the Corporation for Public Broadcasting, on YouTube and Trump",The New York Times,2019,06,16,31,0,0,0
U.S. Escalates Online Attacks on Russia’s Power Grid,The New York Times,2019,06,16,31,0,0,0
The Mystery of the Miserable Employees: How to Win in the Winner-Take-All Economy,The New York Times,2019,06,16,31,0,0,0
How Weapons Secrets Often Fall Into Enemy Hands,The New York Times,2019,06,16,31,0,0,0
Andy Ruiz Jr. Shocked the Boxing World. But Not His Hometown.,The New York Times,2019,06,16,31,0,0,0
Pelicans Agree to Trade Anthony Davis to the Lakers,The New York Times,2019,06,16,31,0,0,0
A Tolerable Redemption for Tiger Woods,The New York Times,2019,06,16,31,0,0,0
"Hollywood Reconsiders the Bad Female Boss, With a Generational Twist",The New York Times,2019,06,16,31,0,0,0
"Mark Ronson, a Party Boy No More, Tries on Melancholy After a Parade of Hits",The New York Times,2019,06,16,31,0,0,0
"In ‘Toy Story 4,’ the Animators Pulling the Strings Reveal Woody’s Inner Life",The New York Times,2019,06,16,31,0,0,0
The Real Dog Moms of New York City,The New York Times,2019,06,16,31,0,0,0
The Empty Storefront Crisis and the End of the American Dream,The New York Times,2019,06,16,31,0,0,0
This Empty Lot Is Worth Millions. It’s Also an African-American Burial Ground.,The New York Times,2019,06,16,31,0,0,0
Bethany Gaskin Is the Queen of Eating Shellfish Online,The New York Times,2019,06,16,31,0,0,0
"When Britney Spears Posts on Instagram, a Thousand Conspiracies Flower",The New York Times,2019,06,16,31,0,0,0
Amanda Knox in Italy: ‘I Am Not a Monster’,The New York Times,2019,06,16,31,0,0,0
23 Democrats Are Running for President. Do Any of Them Know What They’re Doing?,The New York Times,2019,06,16,31,0,0,0
What Abortion Access Looks Like in Mississippi: One Person at a Time,The New York Times,2019,06,16,31,0,0,0
The Best Women’s Soccer Team in the World Fights for Equal Pay,The New York Times,2019,06,16,31,0,0,0
6 Places in Europe Offering Shelter From the Crowds,The New York Times,2019,06,16,31,0,0,0
Put Off by Venice’s Crowds? Try the Oasis Next Door,The New York Times,2019,06,16,31,0,0,0
How to Have a High-End Vacation for Less,The New York Times,2019,06,16,31,0,0,0
Weekending in the Suburbs,The New York Times,2019,06,16,31,0,0,0
The Roots’ Guitarist on Finding Sanctuary in Brooklyn,The New York Times,2019,06,16,31,0,0,0
A Penthouse That Defies TriBeCa’s Limitations,The New York Times,2019,06,16,31,0,0,0
The New Sobriety,The New York Times,2019,06,16,31,0,0,0
"Long Before ‘Drag Race,’ There Was Mr. Dan",The New York Times,2019,06,16,31,0,0,0
My Father Has a Second Family in His Bedroom,The New York Times,2019,06,16,31,0,0,0
"Franco Zeffirelli, Italian Director With Taste for Excess, Dies at 96",The New York Times,2019,06,16,31,0,0,0
"Dr. Henry Lynch, 91, Dies; Found Hereditary Link in Cancer",The New York Times,2019,06,16,31,0,0,0
"Keith Botsford, Man of Letters and Saul Bellow Associate, Dies at 90",The New York Times,2019,06,16,31,0,0,0
Americans Need More Neighbors,The New York Times,2019,06,16,31,0,0,0
Sudan’s Uncertain Path to Democracy,The New York Times,2019,06,16,31,0,0,0
Can Dads Have It All?,The New York Times,2019,06,16,31,0,0,0
A Down and Dirty White House,The New York Times,2019,06,16,31,0,0,0
Jon Meacham and Tim McGraw: How Country Music Explains America’s Divided History,The New York Times,2019,06,16,31,0,0,0
Supreme Court Green-Lights Gerrymandering and Blocks Census Citizenship Question,The New York Times,2019,06,28,32,0,0,0
Biden Comes Under Attack From All Sides in Democratic Debate,The New York Times,2019,06,28,32,0,0,0
"Why E. Jean Carroll, ‘the Anti-Victim,’ Spoke Up About Trump",The New York Times,2019,06,28,32,0,0,0
I’m 20. I Have 32 Half Siblings. This Is My Family Portrait.,The New York Times,2019,06,28,32,0,0,0
"Dems, Please Don’t Drive Me Away",The New York Times,2019,06,28,32,0,0,0
Tillerson Says Kushner Bypassed Him and Mattis to Make Foreign Policy,The New York Times,2019,06,28,32,0,0,0
A School With No Heat or Computers but Many College-Bound Students. Mostly Girls.,The New York Times,2019,06,28,32,0,0,0
A Timeline of Despair in Australia’s Offshore Detention Centers,The New York Times,2019,06,28,32,0,0,0
Alabama Woman Who Was Shot While Pregnant Is Charged in Fetus’s Death,The New York Times,2019,06,28,32,0,0,0
NASA Announces New Dragonfly Drone Mission to Explore Titan,The New York Times,2019,06,28,32,0,0,0
"When It Comes to the Census, the Damage Among Immigrants Is Already Done",The New York Times,2019,06,28,32,0,0,0
House Passes Senate Border Bill in Striking Defeat for Pelosi,The New York Times,2019,06,28,32,0,0,0
Why the Supreme Court’s Rulings Have Profound Implications for American Politics,The New York Times,2019,06,28,32,0,0,0
"After 14 Years, Chief Justice Roberts Takes Charge",The New York Times,2019,06,28,32,0,0,0
"As Coal Fades in the U.S., Natural Gas Becomes the Climate Battleground",The New York Times,2019,06,28,32,0,0,0
The RealReal I.P.O.: Secondhand Fashion Goes Mainstream,The New York Times,2019,06,28,32,0,0,0
Would You Drink Water Out of a Can? Pepsi Wants to Find Out,The New York Times,2019,06,28,32,0,0,0
Trade War Has Damaged U.S. Chip Industry in Ways a Deal May Never Fix,The New York Times,2019,06,28,32,0,0,0
"Jony Ive, Designer Who Made Apple Look Like Apple, Is Leaving to Start a Firm",The New York Times,2019,06,28,32,0,0,0
"Another Hacked Florida City Pays a Ransom, This Time for $460,000",The New York Times,2019,06,28,32,0,0,0
"For Megan Rapinoe, Boldness in the Spotlight Is Nothing New",The New York Times,2019,06,28,32,0,0,0
"Girl Hit by Foul Ball in Houston Had Serious Head Injuries, Lawyer Says",The New York Times,2019,06,28,32,0,0,0
‘Hot Dogs! Cold Beer!’ M.L.B. Will Bring the Familiar to London Stadium,The New York Times,2019,06,28,32,0,0,0
"Discovering Maurice Sendak, the Opera Designer",The New York Times,2019,06,28,32,0,0,0
"The Guggenheim’s Collection, as Seen by Six Art Stars",The New York Times,2019,06,28,32,0,0,0
"Graphic, Grabby and Democratic: Posters Get Their Own Museum",The New York Times,2019,06,28,32,0,0,0
The Best Films of 2019 (So Far),The New York Times,2019,06,28,32,0,0,0
"‘Yesterday’ Review: I Saw a Film Today, Oh Boy",The New York Times,2019,06,28,32,0,0,0
‘Maiden’ Review: Racing Toward Equality,The New York Times,2019,06,28,32,0,0,0
The Night the Stonewall Inn Became a Proud Shrine,The New York Times,2019,06,28,32,0,0,0
Manafort Pleads Not Guilty to N.Y. Charges Designed to Thwart a Trump Pardon,The New York Times,2019,06,28,32,0,0,0
4 Officer Suicides in 3 Weeks: N.Y.P.D. Struggles to Dispel Mental Health Stigma,The New York Times,2019,06,28,32,0,0,0
Kim Kardashian West and the Kimono Controversy,The New York Times,2019,06,28,32,0,0,0
The Editor Will See You Now,The New York Times,2019,06,28,32,0,0,0
How Russell Crowe Channeled Roger Ailes in ‘The Loudest Voice’,The New York Times,2019,06,28,32,0,0,0
"John Shearer, Who Photographed Tumultuous 1960s, Dies at 72",The New York Times,2019,06,28,32,0,0,0
"Brenda Maddox, Biographer Who Revealed Joyce’s Muse, Dies at 87",The New York Times,2019,06,28,32,0,0,0
"Robert Therrien, Sculptor, Dies at 71; He Made the Mundane Monumental",The New York Times,2019,06,28,32,0,0,0
"Politicians Can Pick Their Voters, Thanks to the Supreme Court",The New York Times,2019,06,28,32,0,0,0
The Supreme Court Is Not Buying the Census Excuses,The New York Times,2019,06,28,32,0,0,0
De Blasio’s Tough Talk on Police Reform Rings Hollow,The New York Times,2019,06,28,32,0,0,0
The Gerrymandering Decision Drags the Supreme Court Further Into the Mud,The New York Times,2019,06,28,32,0,0,0
The Supreme Court Isn’t as Naïve as Trump Hoped,The New York Times,2019,06,28,32,0,0,0
When An Abortion Doctor Becomes a Mother,The New York Times,2019,06,28,32,0,0,0
"Trump and Putin Share Joke About Election Meddling, Sparking New Furor",The New York Times,2019,06,29,33,0,0,0
It’s Now the Supreme Court’s Turn to Try to Resolve the Fate of the Dreamers,The New York Times,2019,06,29,33,0,0,0
How Megan Rapinoe and the U.S. Beat France at the World Cup,The New York Times,2019,06,29,33,0,0,0
Subway Got Too Big. Franchisees Paid a Price.,The New York Times,2019,06,29,33,0,0,0
The Women Who Won the Debates Are the Democrats’ Best Hope,The New York Times,2019,06,29,33,0,0,0
"At Nearly 115 Degrees, France Experiences Its Hottest Day on Record",The New York Times,2019,06,29,33,0,0,0
‘I Didn’t Want Them to Go’: Salvadoran Family Grieves for Father and Daughter Who Drowned,The New York Times,2019,06,29,33,0,0,0
"Grenades, Land Mines and U.S. Weapons Parts: Argentina Foils Huge Smuggling Operation",The New York Times,2019,06,29,33,0,0,0
James Fields Sentenced to Life in Prison for Death of Heather Heyer in Charlottesville,The New York Times,2019,06,29,33,0,0,0
Lone Missouri Abortion Clinic Can Stay Open in Dispute with State,The New York Times,2019,06,29,33,0,0,0
DeVos Repeals Obama-Era Rule Cracking Down on For-Profit Colleges,The New York Times,2019,06,29,33,0,0,0
"A Day After Bruising Debate, Biden Pushes Back Against Criticism on Civil Rights",The New York Times,2019,06,29,33,0,0,0
Democrat vs. Democrat: How Health Care Is Dividing the Party,The New York Times,2019,06,29,33,0,0,0
"Donald Trump Jr. Shares, Then Deletes, a Tweet Questioning Kamala Harris’s Race",The New York Times,2019,06,29,33,0,0,0
"Deutsche Bank, in a Last-Ditch Effort to Stop Its Spiral, Could Lay Off 20,000",The New York Times,2019,06,29,33,0,0,0
"‘Very Smart People,’ but a Keyless Car’s Downside Killed Them",The New York Times,2019,06,29,33,0,0,0
Trump’s Case for China Tariffs Fails to Persuade Americans,The New York Times,2019,06,29,33,0,0,0
"A Unicorn Lost in the Valley, Evernote Blows Up the ‘Fail Fast’ Gospel",The New York Times,2019,06,29,33,0,0,0
Instagram Therapists Are the New Instagram Poets,The New York Times,2019,06,29,33,0,0,0
Apple to Manufacture New Mac Pro Computer in China Instead of U.S.,The New York Times,2019,06,29,33,0,0,0
"With an Abundance of Confidence, U.S. Gives an Advanced Class in Cool",The New York Times,2019,06,29,33,0,0,0
"As M.L.B. Heads to London, Dominican Players Long for a Homestand",The New York Times,2019,06,29,33,0,0,0
"Born of a Boycott, a Women’s Ultimate Frisbee League Charts Its Own Path",The New York Times,2019,06,29,33,0,0,0
"A Bird Show Spots a Rival, and Bird-Watchers of Color Are Angry",The New York Times,2019,06,29,33,0,0,0
"How J Balvin and Bad Bunny Made Their Surprise Album, ‘Oasis’",The New York Times,2019,06,29,33,0,0,0
"In France, Debates About the Veil Hide a Long History",The New York Times,2019,06,29,33,0,0,0
The First New York Pride March Was an Act of ‘Desperate Courage’,The New York Times,2019,06,29,33,0,0,0
De Blasio’s Guevara Lesson: What He Says in New York Should Stay in New York,The New York Times,2019,06,29,33,0,0,0
"Move Over, Nevada: New Jersey Is the Sports Betting Capital of the Country",The New York Times,2019,06,29,33,0,0,0
"Barbara Hunt McLanahan, Influential Arts Administrator, Dies at 55",The New York Times,2019,06,29,33,0,0,0
"Min Hogg, World of Interiors Editor, Dies at 80",The New York Times,2019,06,29,33,0,0,0
Jared Kushner’s Middle East Development Project,The New York Times,2019,06,29,33,0,0,0
Yet More Fear for ‘Dreamers’,The New York Times,2019,06,29,33,0,0,0
"San Francisco Will Spend $600,000 to Erase History",The New York Times,2019,06,29,33,0,0,0
Trump Fast-Forwards American Decline,The New York Times,2019,06,29,33,0,0,0
A Wretched Start for Democrats,The New York Times,2019,06,29,33,0,0,0
Strong Jobs Report Eases Fears of Damage From Trade War,The New York Times,2019,07,06,34,0,0,0
Trump Considering an Executive Order to Allow Citizenship Question on Census,The New York Times,2019,07,06,34,0,0,0
Why Some of the Country’s Best Urban Schools Are Facing a Reckoning,The New York Times,2019,07,06,34,0,0,0
The Curious Mystical Text Behind Marianne Williamson’s Presidential Bid,The New York Times,2019,07,06,34,0,0,0
Selling Your Private Information Is a Terrible Idea,The New York Times,2019,07,06,34,0,0,0
‘We’re Working on a Lot of Things’,The New York Times,2019,07,06,34,0,0,0
Trump Says Revolutionary War-Era Army ‘Took Over the Airports’,The New York Times,2019,07,06,34,0,0,0
‘Midsommar’ | Anatomy of a Scene,The New York Times,2019,07,06,34,0,0,0
"In Sudan, a Power-Sharing Deal Propelled by a Secret Meeting and Public Rage",The New York Times,2019,07,06,34,0,0,0
"For Recording Her Boss’s Lewd Call, She, Not He, Will Go to Jail",The New York Times,2019,07,06,34,0,0,0
"‘Modern Slavery’ Ring in U.K. Ensnared up to 400 Polish People, Authorities Say",The New York Times,2019,07,06,34,0,0,0
"As Floods Keep Coming, Cities Pay Residents to Move",The New York Times,2019,07,06,34,0,0,0
California Earthquake Is a Reminder That the Big One Lurks,The New York Times,2019,07,06,34,0,0,0
How Sharon Tate’s Death and the Manson Killings Gripped Los Angeles,The New York Times,2019,07,06,34,0,0,0
Do Latino Voters Really Care if the 2020 Candidates Speak Spanish?,The New York Times,2019,07,06,34,0,0,0
The Redcoats Are in a Holding Pattern Over La Guardia,The New York Times,2019,07,06,34,0,0,0
"Biden, in CNN Interview, Says Harris Caught Him Off Guard in Debate",The New York Times,2019,07,06,34,0,0,0
The Good News: The Job Market Is Solid. The Bad News: The Job Market Is Solid.,The New York Times,2019,07,06,34,0,0,0
"Chris Cline, Coal Mining Entrepreneur, Is Killed in Helicopter Crash",The New York Times,2019,07,06,34,0,0,0
Israel’s Energy Dilemma: More Natural Gas Than It Can Use or Export,The New York Times,2019,07,06,34,0,0,0
"As New Zealand Fights Online Hate, the Internet’s Darkest Corners Resist",The New York Times,2019,07,06,34,0,0,0
Ford and VW Are Set to Cooperate on Self-Driving and Electric Cars,The New York Times,2019,07,06,34,0,0,0
Amazon’s Deliveroo Investment Is Halted for U.K. Scrutiny,The New York Times,2019,07,06,34,0,0,0
Why Stars Won’t Come to the Knicks,The New York Times,2019,07,06,34,0,0,0
Cori Gauff Storms Back for Another Wimbledon Win,The New York Times,2019,07,06,34,0,0,0
Former Rio Governor Describes Extensive Bribery in Bid for 2016 Olympics,The New York Times,2019,07,06,34,0,0,0
Women Crash the Pool Party,The New York Times,2019,07,06,34,0,0,0
Should Oil Money Fund the Arts? Leading British Artists Say No,The New York Times,2019,07,06,34,0,0,0
Idris Elba Denies Plagiarism in Dispute With Writers,The New York Times,2019,07,06,34,0,0,0
‘Trumpian’ Tactics: Queens D.A. Race Turns Nasty,The New York Times,2019,07,06,34,0,0,0
So Many Graduations. So Many Emotions.,The New York Times,2019,07,06,34,0,0,0
A ‘Climate Emergency’ Was Declared in New York City. Will That Change Anything?,The New York Times,2019,07,06,34,0,0,0
"Mad Magazine, Irreverent Baby Boomer Humor Bible, Is All but Dead",The New York Times,2019,07,06,34,0,0,0
"This Reporter Asks a Lot of Questions. In Japan, That Makes Her Unusual.",The New York Times,2019,07,06,34,0,0,0
