Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred
Oil Extends Gains in Longest Winning Streak Since 2010,The Wall Street Journal,2019,01,10,17,0,1,1
No Foot Fetishes or Affairs: China Censors Crack Down on Short Videos,The Wall Street Journal,2019,01,10,17,0,1,1
Amazon’s IMDb Launches Free Streaming-Video Service,The Wall Street Journal,2019,01,10,17,0,1,1
Early Withdrawal Will Lead to More Terrorism,The Wall Street Journal,2019,01,10,17,0,1,1
Pence Asks U.S. Diplomats to Back Trump’s Push for a Border Wall,The Wall Street Journal,2019,01,16,18,0,1,1
Watchdog Finds Flaws in Review of Trump Hotel Lease,The Wall Street Journal,2019,01,16,18,0,1,1
At Least Four Americans Killed in ISIS-Claimed Attack in Syria,The Wall Street Journal,2019,01,16,18,0,1,1
Masculinity Isn’t a Sickness,The Wall Street Journal,2019,01,16,18,0,1,1
I’m on Strike for the Sake of My Students,The Wall Street Journal,2019,01,16,18,0,1,1
Greek Premier Narrowly Wins Confidence Vote,The Wall Street Journal,2019,01,16,18,0,1,1
The Real Cure for Economic Insecurity,The Wall Street Journal,2019,01,16,18,0,1,1
Schwab Says Clients Boosted Cash,The Wall Street Journal,2019,01,16,18,0,1,1
U.N. Security Council Votes to Send Monitors to Yemen,The Wall Street Journal,2019,01,16,18,0,1,1
"‘God in the Qur’an’ Review: Allah, a Biography",The Wall Street Journal,2019,01,16,18,0,1,1
"Supreme Court Hears Cases Involving Land Use, Alcohol Permits",The Wall Street Journal,2019,01,16,18,0,1,1
U.S.-Russia Nuclear Pact Moves Closer to Collapse,The Wall Street Journal,2019,01,16,18,0,1,1
What Betting Markets Say About Brexit’s Next Steps,The Wall Street Journal,2019,01,16,18,0,1,1
"NYC Funded 10,000 Newly Built Affordable Apartments in 2018",The Wall Street Journal,2019,01,16,18,0,1,1
"With Back Pay Promised, Job-Growth Streak Likely to Continue",The Wall Street Journal,2019,01,16,18,0,1,1
IRS Offers Penalty Reprieve to Taxpayers Adjusting to New Law,The Wall Street Journal,2019,01,16,18,0,1,1
Regional Banks Brush Off Yield-Curve Worries,The Wall Street Journal,2019,01,16,18,0,1,1
Engler Steps Down as Interim President at Michigan State,The Wall Street Journal,2019,01,16,18,0,1,1
Coast Guard Members Are Caught in Shutdown,The Wall Street Journal,2019,01,16,18,0,1,1
U.S. Dollar Little Changed as Investors Watch Brexit,The Wall Street Journal,2019,01,16,18,0,1,1
WeWork’s CEO Makes Millions as Landlord to WeWork,The Wall Street Journal,2019,01,16,18,0,1,1
Alcoa’s Fourth-Quarter Revenue In Line With Expectations,The Wall Street Journal,2019,01,16,18,0,1,1
Cold War Cloak and Dagger Comes to New York,The Wall Street Journal,2019,01,16,18,0,1,1
Bill Gates: The Best Investment I’ve Ever Made,The Wall Street Journal,2019,01,16,18,0,1,1
Cuomo’s Budget Proposal Cuts Aid to Municipalities,The Wall Street Journal,2019,01,16,18,0,1,1
New Jersey Gov. Murphy Unveils Plan for Revamped Tax Incentives,The Wall Street Journal,2019,01,16,18,0,1,1
PG&E Shares Stem Decline Even as California Rescue Chances Dim,The Wall Street Journal,2019,01,16,18,0,1,1
NYPD Officer Killed in Crash in the Bronx,The Wall Street Journal,2019,01,16,18,0,1,1
Nordstrom Has Rich-People Problems,The Wall Street Journal,2019,01,16,18,0,1,1
Huawei Targeted in Criminal Probe for Alleged Theft of Trade Secrets,The Wall Street Journal,2019,01,16,18,0,1,1
John Clifton Bogle,The Wall Street Journal,2019,01,16,18,0,1,1
Push to Block Easing of Sanctions Could Make U.S. Wary of High-Profile Targets,The Wall Street Journal,2019,01,16,18,0,1,1
Sears to Stay Open After Lampert Prevails in Bankruptcy Auction,The Wall Street Journal,2019,01,16,18,0,1,1
Microsoft’s Answer to Seattle’s Housing Issue: $500 Million,The Wall Street Journal,2019,01,16,18,0,1,1
"Bankers Shine, Traders Stumble as Goldman Profit Jumps",The Wall Street Journal,2019,01,16,18,0,1,1
The Shutdown and the Next Election,The Wall Street Journal,2019,01,16,18,0,1,1
Why We Have So Many Shutdowns,The Wall Street Journal,2019,01,16,18,0,1,1
Fed Says Student Debt Has Hurt the U.S. Housing Market,The Wall Street Journal,2019,01,16,18,0,1,1
"As Relations Thaw, North Korea Prepares for U.S. Talks",The Wall Street Journal,2019,01,16,18,0,1,1
Senate Fails to Block Administration From Easing Russia Sanctions,The Wall Street Journal,2019,01,16,18,0,1,1
"Bernie Sanders, Former Staffers Meet After Harassment Allegations",The Wall Street Journal,2019,01,16,18,0,1,1
France Asks Renault to Name Successor to Carlos Ghosn,The Wall Street Journal,2019,01,16,18,0,1,1
"‘Metaphysical Masterpieces 1916-1920: Morandi, Sironi, and Carrà’ Review: Every Object’s Mysteries",The Wall Street Journal,2019,01,16,18,0,1,1
"Former Fed Leaders, Economists Rally Around Carbon Tax",The Wall Street Journal,2019,01,16,18,0,1,1
The Theresa May Survival Guide,The Wall Street Journal,2019,01,16,18,0,1,1
Can Federal Workers Get Jobless Benefits in a Shutdown? It Depends,The Wall Street Journal,2019,01,16,18,0,1,1
Gridlock Is the New Normal,The Wall Street Journal,2019,01,16,18,0,1,1
"The Long, Sad Descent of ‘Staircase Wit’",The Wall Street Journal,2019,01,16,18,0,1,1
Economists’ Statement on Carbon Dividends,The Wall Street Journal,2019,01,16,18,0,1,1
Transparency Gets Fresh Look in Bankruptcy Court,The Wall Street Journal,2019,01,16,18,0,1,1
"Cohen Hired IT Firm to Rig Early CNBC, Drudge Polls to Favor Trump",The Wall Street Journal,2019,01,17,19,0,1,1
Broadway Actors’ Strike Could Play a Role in Hindering Shows,The Wall Street Journal,2019,01,17,19,0,1,1
‘Black Monday’ Review: What Cometh Before the Fall,The Wall Street Journal,2019,01,17,19,0,1,1
Bid to Create European Train Champion on Verge of Collapse,The Wall Street Journal,2019,01,17,19,0,1,1
Harvey Weinstein’s Criminal Lawyer Exits Case,The Wall Street Journal,2019,01,17,19,0,1,1
Skadden Arps Settles With DOJ Over Work With Manafort for Ukraine,The Wall Street Journal,2019,01,17,19,0,1,1
The Secrets of Jack Bogle’s Investment Success,The Wall Street Journal,2019,01,17,19,0,1,1
A Bloody Month of Jihad,The Wall Street Journal,2019,01,17,19,0,1,1
Gillibrand’s Me-Too Moment,The Wall Street Journal,2019,01,17,19,0,1,1
What Bruce Ohr Told the FBI,The Wall Street Journal,2019,01,17,19,0,1,1
These Apple Ciders Are Wild—Literally,The Wall Street Journal,2019,01,17,19,0,1,1
Carlos Ghosn to Stay in Jail After Tokyo Court Denies Bail Again,The Wall Street Journal,2019,01,17,19,0,1,1
Stocks Jump on Trade Hopes,The Wall Street Journal,2019,01,17,19,0,1,1
"Martin Luther King, Colorblind Radical",The Wall Street Journal,2019,01,17,19,0,1,1
‘Fyre’ and ‘Fyre Fraud’ Reviews: VIP—Very Impractical Party,The Wall Street Journal,2019,01,17,19,0,1,1
JPMorgan CEO Dimon’s Compensation Tops Pre-Crisis Record,The Wall Street Journal,2019,01,17,19,0,1,1
Army Releases a Critical History of the War in Iraq,The Wall Street Journal,2019,01,17,19,0,1,1
Chicago Officers Found Not Guilty of Conspiracy in Laquan McDonald Shooting,The Wall Street Journal,2019,01,17,19,0,1,1
Mads Mikkelsen Helps Build the Death Star (Again),The Wall Street Journal,2019,01,17,19,0,1,1
‘The Birth of Loud’ Review: Constructive Feedback,The Wall Street Journal,2019,01,17,19,0,1,1
Proposed ACA Rules Could Boost Costs for Millions of People,The Wall Street Journal,2019,01,17,19,0,1,1
New Jersey Leaders Reach Deal on $15 Minimum Wage,The Wall Street Journal,2019,01,17,19,0,1,1
PPG Says U.S. Attorney’s Office Investigating Paint Giant’s Accounting Practices,The Wall Street Journal,2019,01,17,19,0,1,1
‘Stomping Off From Greenwood’ by Greg Ward Review,The Wall Street Journal,2019,01,17,19,0,1,1
Trump Moves to Block Pelosi’s Overseas Trip Until After Shutdown,The Wall Street Journal,2019,01,17,19,0,1,1
"In Canada, Oil Output Cuts Pay Off as Prices Rally",The Wall Street Journal,2019,01,17,19,0,1,1
Midcap Stocks Try to Shed the ‘Orphaned Index’ Label,The Wall Street Journal,2019,01,17,19,0,1,1
Sears Creditors Oppose Sale to Edward Lampert,The Wall Street Journal,2019,01,17,19,0,1,1
Islamic State Returns to Guerrilla Tactics as It Loses Territory,The Wall Street Journal,2019,01,17,19,0,1,1
"Apple Supplier Issues Profit Warning, Blames Weak Chinese Demand",The Wall Street Journal,2019,01,17,19,0,1,1
"If Weed Is Medicine, So Is Budweiser",The Wall Street Journal,2019,01,17,19,0,1,1
Netflix Reports Paid Customers Rise on Strength Overseas,The Wall Street Journal,2019,01,17,19,0,1,1
The Odd Way We Announce for President Now,The Wall Street Journal,2019,01,17,19,0,1,1
"How Hinduism Has Persisted for 4,000 Years",The Wall Street Journal,2019,01,17,19,0,1,1
‘Unbearable’: European Firms Face Brexit Uncertainty,The Wall Street Journal,2019,01,17,19,0,1,1
Aide to New York Mayor Quit After Sexual-Harassment Accusations,The Wall Street Journal,2019,01,17,19,0,1,1
The U.S. and China Are Hatching a Plan to Reopen Chicken Trade,The Wall Street Journal,2019,01,17,19,0,1,1
A ‘No Deal’ Brexit Can Save the European Union,The Wall Street Journal,2019,01,17,19,0,1,1
Tribune Publishing Names New Chairman and CEO,The Wall Street Journal,2019,01,17,19,0,1,1
State Department Workers Called Back to Their Jobs,The Wall Street Journal,2019,01,17,19,0,1,1
"Shut Up, the SEC Explained",The Wall Street Journal,2019,01,17,19,0,1,1
Gillette’s Ad With a #MeToo Edge Gets Mixed Reactions,The Wall Street Journal,2019,01,17,19,0,1,1
Be Careful What You Wish For: Wall Street Hit by Fourth-Quarter Volatility,The Wall Street Journal,2019,01,17,19,0,1,1
MTA Considers Tying Fare Hike to Service,The Wall Street Journal,2019,01,17,19,0,1,1
NYPD Emails Show Officers Surveilled Black Lives Matter Protesters,The Wall Street Journal,2019,01,17,19,0,1,1
Trump Has Taken Many Steps to Undermine Health Law,The Wall Street Journal,2019,01,17,19,0,1,1
Netflix’s New Hit Is International,The Wall Street Journal,2019,01,17,19,0,1,1
State Places 84 City Schools on Low-Performing List,The Wall Street Journal,2019,01,17,19,0,1,1
Johnson & Johnson to Use Apple Watch App for Heart-Health Study,The Wall Street Journal,2019,01,17,19,0,1,1
New on Parents’ To-Do List: Checking Kids’ Credit History,The Wall Street Journal,2019,01,17,19,0,1,1
Oil Rises as Supply Concerns Outweigh Rising Stockpiles,The Wall Street Journal,2019,01,25,20,0,1,1
Former Tesco Subsidiary Executive Acquitted in Fraud Case,The Wall Street Journal,2019,01,25,20,0,1,1
U.S. Treasurys Pull Back as Stocks Advance,The Wall Street Journal,2019,01,25,20,0,1,1
Advertising Giant WPP Asked Ex-CEO Sorrell to Repay Expenses,The Wall Street Journal,2019,01,25,20,0,1,1
Major Carrier Halts Huawei Purchases Amid Security Fears,The Wall Street Journal,2019,01,25,20,0,1,1
Italy Sends Gucci Owner a Nearly $1.6 Billion Tax Bill,The Wall Street Journal,2019,01,25,20,0,1,1
From Covington Catholic to an Uneasy Davos,The Wall Street Journal,2019,01,25,20,0,1,1
Notable & Quotable: C.S. Lewis’s Test,The Wall Street Journal,2019,01,25,20,0,1,1
‘The Circuit’ Review: The Tour That Never Ends,The Wall Street Journal,2019,01,25,20,0,1,1
Fed Names Stacey Tevlin Research Director,The Wall Street Journal,2019,01,25,20,0,1,1
U.S. Stocks End the Week With Gains,The Wall Street Journal,2019,01,25,20,0,1,1
Elizabeth Warren’s Unconstitutional Wealth Tax,The Wall Street Journal,2019,01,25,20,0,1,1
Who’s Who in the Roger Stone Indictment,The Wall Street Journal,2019,01,25,20,0,1,1
"Those Who Can’t Do Teach, Wall Street Edition",The Wall Street Journal,2019,01,25,20,0,1,1
U.S. Backing of Venezuela Opposition Government Risks Putting State’s Oil Money in Limbo,The Wall Street Journal,2019,01,25,20,0,1,1
Mexico to Receive Some Migrants From the U.S.,The Wall Street Journal,2019,01,25,20,0,1,1
Dollar Declines to End Week,The Wall Street Journal,2019,01,25,20,0,1,1
Roger Stone Was Longtime Associate of Donald Trump,The Wall Street Journal,2019,01,25,20,0,1,1
The State of the Union Is Missing,The Wall Street Journal,2019,01,25,20,0,1,1
"Around 200 People Missing, Seven Dead, After Dam Bursts in Brazil",The Wall Street Journal,2019,01,25,20,0,1,1
"Trump Signs Spending Bill, Ending Longest Government Shutdown in U.S. History",The Wall Street Journal,2019,01,25,20,0,1,1
How the News Became Fake,The Wall Street Journal,2019,01,25,20,0,1,1
"House’s Russia Probe, Cited in Stone Charges, Nearly Derailed Itself",The Wall Street Journal,2019,01,25,20,0,1,1
Oregon’s Progressive Politicians Want Rent Control for All,The Wall Street Journal,2019,01,25,20,0,1,1
It’s Not Too Late to Quit Social Media,The Wall Street Journal,2019,01,25,20,0,1,1
Sherrod Brown Sends Regrets,The Wall Street Journal,2019,01,25,20,0,1,1
An Art Collector On a Mission to Share His Passion,The Wall Street Journal,2019,01,25,20,0,1,1
Keystone Kops Collusion,The Wall Street Journal,2019,01,25,20,0,1,1
NRA Faces a Challenge From Pro-Gun Groups,The Wall Street Journal,2019,01,25,20,0,1,1
After the Shutdown Fiasco,The Wall Street Journal,2019,01,25,20,0,1,1
Reopening Isn’t a Glitch-Free Process,The Wall Street Journal,2019,01,25,20,0,1,1
Book Review: The Whiggish View of History,The Wall Street Journal,2019,01,25,20,0,1,1
KPMG Gets Poor Marks From Audit Regulator,The Wall Street Journal,2019,01,25,20,0,1,1
Politics: Want to Be President? You Better Write a Book,The Wall Street Journal,2019,01,25,20,0,1,1
"Goodbye, Showy Chandeliers. Hello, Low-Key Lighting That Transforms Rooms",The Wall Street Journal,2019,01,25,20,0,1,1
What Fliers Should Keep in Mind as the Shutdown Pauses,The Wall Street Journal,2019,01,25,20,0,1,1
Stone Charged in Mueller Probe,The Wall Street Journal,2019,01,25,20,0,1,1
Beyond the Shutdown: The Trump-Pelosi Dynamic Defines Washington,The Wall Street Journal,2019,01,25,20,0,1,1
Weed vs. Greed on Wall Street,The Wall Street Journal,2019,01,25,20,0,1,1
"Venezuela’s Maduro, Rival Guaidó Face Off in Dueling Speeches",The Wall Street Journal,2019,01,25,20,0,1,1
Left-Wing Politics and the Decline of Sociology,The Wall Street Journal,2019,01,25,20,0,1,1
"YouTube to Curb Referrals to Conspiracy Theories, False Claims",The Wall Street Journal,2019,01,25,20,0,1,1
Administration Taps Elliott Abrams as Envoy for Venezuela,The Wall Street Journal,2019,01,25,20,0,1,1
Why the Odds of a Recession Are Rising,The Wall Street Journal,2019,01,25,20,0,1,1
U.S. Navy Veteran Detained in Iran on ‘Private Complaint’,The Wall Street Journal,2019,01,25,20,0,1,1
Exile of Brazil’s First Gay Activist Lawmaker Dismays Supporters,The Wall Street Journal,2019,01,25,20,0,1,1
Syrian Refugees Suffer as Winter Storms Devastate Lebanese Camps,The Wall Street Journal,2019,01,25,20,0,1,1
California Sues City Over Lack of Affordable Housing,The Wall Street Journal,2019,01,25,20,0,1,1
Time for Tesla to Study the Apple Playbook,The Wall Street Journal,2019,01,25,20,0,1,1
Elegy for the Floating City,The Wall Street Journal,2019,01,25,20,0,1,1
GE’s Asset Sales Bode Well for Balance Sheet,The Wall Street Journal,2019,02,25,21,0,1,1
House Probes Trump Contact With Matthew Whitaker,The Wall Street Journal,2019,02,25,21,0,1,1
High Nuclear Stakes in Hanoi,The Wall Street Journal,2019,02,25,21,0,1,1
Bernie Sanders Says He Plans to Release 10 Years of Tax Returns,The Wall Street Journal,2019,02,25,21,0,1,1
Patients Face Monthslong Waits for New York Specialists,The Wall Street Journal,2019,02,25,21,0,1,1
How Fast 5G Mobile Internet Feels,The Wall Street Journal,2019,02,25,21,0,1,1
"Iran’s Foreign Minister Resigns, Clouding 2015 Nuclear Deal",The Wall Street Journal,2019,02,25,21,0,1,1
A Nobel Prize for Trump,The Wall Street Journal,2019,02,25,21,0,1,1
"Syria’s Assad Visits Tehran, Looking to Cement Ties",The Wall Street Journal,2019,02,25,21,0,1,1
Cardinal George Pell Found Guilty of Sexually Assaulting Choirboys,The Wall Street Journal,2019,02,25,21,0,1,1
Fed’s Clarida Highlights Risks to Economic Growth From Abroad,The Wall Street Journal,2019,02,25,21,0,1,1
New Jersey Moves Toward State-Sponsored Savings Program for Private-Sector Workers,The Wall Street Journal,2019,02,25,21,0,1,1
Bad Science May Banish Paper Receipts,The Wall Street Journal,2019,02,25,21,0,1,1
Bernie Sanders Needs to Move Left,The Wall Street Journal,2019,02,25,21,0,1,1
Manafort’s Lawyers Ask Judge for Leniency,The Wall Street Journal,2019,02,25,21,0,1,1
Who’s Deplorable Now?,The Wall Street Journal,2019,02,25,21,0,1,1
Charitable Giving Shifts Toward Large Donations,The Wall Street Journal,2019,02,25,21,0,1,1
"Etsy Stock Rises, as Users and Sellers Grow",The Wall Street Journal,2019,02,25,21,0,1,1
Hudson Yards Developers See An Appetite for a Culinary Corridor,The Wall Street Journal,2019,02,25,21,0,1,1
Dollar Weakens Against Emerging-Market Currencies as Trade Fears Ease,The Wall Street Journal,2019,02,25,21,0,1,1
Former National Security Officials Challenge Trump’s Emergency Declaration,The Wall Street Journal,2019,02,25,21,0,1,1
Former PepsiCo CEO Indra Nooyi Joins Amazon’s Board,The Wall Street Journal,2019,02,25,21,0,1,1
Fed Officials Meet With Local Leaders to Support Low-Income Communities,The Wall Street Journal,2019,02,25,21,0,1,1
SEC Asks Manhattan Federal Court to Hold Musk in Contempt,The Wall Street Journal,2019,02,25,21,0,1,1
"It Is the Year of More for CIOs: Pay, Workload and Influence Are on the Rise",The Wall Street Journal,2019,02,25,21,0,1,1
‘The Enlightened Capitalists’ Review: Proﬁting From High Ideals,The Wall Street Journal,2019,02,25,21,0,1,1
Mercedes Enlists Quantum Computing to Build a Better Electric Vehicle Battery,The Wall Street Journal,2019,02,25,21,0,1,1
The Obama-Trump Economic Boom,The Wall Street Journal,2019,02,25,21,0,1,1
U.K. Labour Party Would Back Second Brexit Referendum,The Wall Street Journal,2019,02,25,21,0,1,1
GOP’s ‘Born Alive’ Abortion Bill Fails to Advance in Senate,The Wall Street Journal,2019,02,25,21,0,1,1
Vandalism of Brooklyn Church’s Statue Called a Hate Crime,The Wall Street Journal,2019,02,25,21,0,1,1
The Nuclear Option Is the Real Green Deal,The Wall Street Journal,2019,02,25,21,0,1,1
Investigators Search for Black Boxes in Amazon Plane Crash,The Wall Street Journal,2019,02,25,21,0,1,1
An #OscarsSoSafe Awards Ceremony,The Wall Street Journal,2019,02,25,21,0,1,1
Josh Hawley’s Bad Judgment,The Wall Street Journal,2019,02,25,21,0,1,1
Evolving Venezuela Sanctions Pose Problems for Banks,The Wall Street Journal,2019,02,25,21,0,1,1
Trump Budget Proposal Would Protect Military From Steep Spending Cuts,The Wall Street Journal,2019,02,25,21,0,1,1
MTA Rebukes Contractors Over Railroad Project Delays,The Wall Street Journal,2019,02,25,21,0,1,1
The Saudis Hedge Their American Bets,The Wall Street Journal,2019,02,25,21,0,1,1
Windstream Files for Bankruptcy After Legal Loss,The Wall Street Journal,2019,02,25,21,0,1,1
U.S. Imposes New Sanctions on Venezuelan Regime,The Wall Street Journal,2019,02,25,21,0,1,1
Cold Wash Espionage,The Wall Street Journal,2019,02,25,21,0,1,1
Buyer of AcuSport’s Bankrupt Operations Sued Over Sale,The Wall Street Journal,2019,02,25,21,0,1,1
"Shake Shack Revenue Rises, Helped by Higher Prices",The Wall Street Journal,2019,02,25,21,0,1,1
World Trade Slowed at End of 2018,The Wall Street Journal,2019,02,25,21,0,1,1
"Stick to Your Guns, Microsoft",The Wall Street Journal,2019,02,25,21,0,1,1
"Trump’s Retreat on Tariffs May Help Keep Inflation Pressure at Bay, Report Says",The Wall Street Journal,2019,02,25,21,0,1,1
"‘Bouguereau & America’ Review:
		
			
		
	Re-Examining a Reviled Master",The Wall Street Journal,2019,02,25,21,0,1,1
Buffett: I Overpaid for Kraft Heinz,The Wall Street Journal,2019,02,25,21,0,1,1
Mining Giant Barrick Makes Unsolicited Bid for Rival Newmont,The Wall Street Journal,2019,02,25,21,0,1,1
"‘Old’ the Phone, Another Scammer Is Calling",The Wall Street Journal,2019,03,04,22,0,1,1
‘Invention and Design: Early Italian Drawings at the Morgan’ Review: Sketching the History of an Art Form,The Wall Street Journal,2019,03,04,22,0,1,1
Judge Questions Decision to Revoke U.S.-Born Woman’s Citizenship,The Wall Street Journal,2019,03,04,22,0,1,1
Salesforce Raises Its Full-Year Sales Outlook as Profit Rises,The Wall Street Journal,2019,03,04,22,0,1,1
Salesforce: Gravity Still Applies,The Wall Street Journal,2019,03,04,22,0,1,1
Allies Worry Over U.S. Public Opinion,The Wall Street Journal,2019,03,04,22,0,1,1
Democrats Aim to Block Trump Administration Move on Abortion Providers,The Wall Street Journal,2019,03,04,22,0,1,1
What Your Doctor Isn’t Allowed to Tell You,The Wall Street Journal,2019,03,04,22,0,1,1
Keeping Talent America Trains,The Wall Street Journal,2019,03,04,22,0,1,1
Wells Fargo Hires Strategic Enterprise Risk Chief,The Wall Street Journal,2019,03,04,22,0,1,1
"After an Auditor Flunked Brazil Dam, Vale Found Another Who Passed It",The Wall Street Journal,2019,03,04,22,0,1,1
Second HIV Patient May Be Cured After Stem-Cell Transplant,The Wall Street Journal,2019,03,04,22,0,1,1
New Art Fair Is Designed to Draw Young Talent,The Wall Street Journal,2019,03,04,22,0,1,1
Hickenlooper Up the Middle,The Wall Street Journal,2019,03,04,22,0,1,1
Behind China’s Desire for a Trade Deal With Trump,The Wall Street Journal,2019,03,04,22,0,1,1
"AT&T Breaks Up Turner, Bulks Up Warner Bros. in Major Overhaul",The Wall Street Journal,2019,03,04,22,0,1,1
U.S. Government Bonds Rise,The Wall Street Journal,2019,03,04,22,0,1,1
The Lesson From Europe Is In What Policies to Avoid,The Wall Street Journal,2019,03,04,22,0,1,1
Cheniere Deal With China Signals Country’s Key Role in LNG Exports,The Wall Street Journal,2019,03,04,22,0,1,1
About Trump’s ‘Failure’ in Hanoi,The Wall Street Journal,2019,03,04,22,0,1,1
Libya’s Largest Oil Field Restarts Production,The Wall Street Journal,2019,03,04,22,0,1,1
Will Democratic Primary Voters Tolerate a Liberal?,The Wall Street Journal,2019,03,04,22,0,1,1
Reserve Bank of Australia on Hold as Outlook Clouds,The Wall Street Journal,2019,03,04,22,0,1,1
Stocks Fall as Investors Pause on Trade,The Wall Street Journal,2019,03,04,22,0,1,1
"Hillary Clinton Says, ‘I’m Not Running’ for President",The Wall Street Journal,2019,03,04,22,0,1,1
U.S. Probes Titanium Imports in Possible Tariff Case,The Wall Street Journal,2019,03,04,22,0,1,1
Panel Issues Last Permits for More Charter Schools in New York City,The Wall Street Journal,2019,03,04,22,0,1,1
Tax Reform Unleashed the U.S. Economy,The Wall Street Journal,2019,03,04,22,0,1,1
Regulators Target Energy-Efficient Home Improvements Loans,The Wall Street Journal,2019,03,04,22,0,1,1
China Cuts Growth Target Amid Challenging Economic Slowdown,The Wall Street Journal,2019,03,04,22,0,1,1
"Venezuela Opposition Leader Returns Home, Testing Maduro",The Wall Street Journal,2019,03,04,22,0,1,1
AI Efforts at Large Companies May Be Hindered by Poor Quality Data,The Wall Street Journal,2019,03,04,22,0,1,1
Vladimir Guerrero Jr. Looks Like a Can’t-Miss Prospect,The Wall Street Journal,2019,03,04,22,0,1,1
Judge Tosses Case Against Barclays Trader,The Wall Street Journal,2019,03,04,22,0,1,1
"Senate Will Block Trump’s Border-Wall Plan, McConnell Says",The Wall Street Journal,2019,03,04,22,0,1,1
Venezuelan Opposition Seeks U.S. Court’s Help Protecting Citgo,The Wall Street Journal,2019,03,04,22,0,1,1
Purdue Pharma Preparing Possible Bankruptcy Filing,The Wall Street Journal,2019,03,04,22,0,1,1
Tornado Scientists Focus on Mobile Homes,The Wall Street Journal,2019,03,04,22,0,1,1
Second Canadian Minister Resigns Over Judicial Interference Scandal,The Wall Street Journal,2019,03,04,22,0,1,1
Music to the Eyes,The Wall Street Journal,2019,03,04,22,0,1,1
De Blasio Defends Decision to Close Schools,The Wall Street Journal,2019,03,04,22,0,1,1
NYPD to Deploy Additional Officers to Reduce Rise in Murders and Rapes,The Wall Street Journal,2019,03,04,22,0,1,1
Kenneth Kiyul Lee’s White Privilege,The Wall Street Journal,2019,03,04,22,0,1,1
California Court Backs Retiree Cut but Keeps Broader Worker Protections,The Wall Street Journal,2019,03,04,22,0,1,1
AOC Has Her 15 Minutes of Socialist Fame,The Wall Street Journal,2019,03,04,22,0,1,1
A Better Grid Is Possible for Green New Deal,The Wall Street Journal,2019,03,04,22,0,1,1
‘Spies of No Country’ Review: The Dawn of Mossad,The Wall Street Journal,2019,03,04,22,0,1,1
David’s Bridal Names New Leadership After Emerging From Bankruptcy,The Wall Street Journal,2019,03,04,22,0,1,1
New Treasury Rules Shape Corporate Tax Break,The Wall Street Journal,2019,03,04,22,0,1,1
Document Requests Show House Panel’s Areas of Interest in Trump Probe,The Wall Street Journal,2019,03,04,22,0,1,1
Lawmakers Propose Bill to Help Disabled Veterans Who Seek Bankruptcy,The Wall Street Journal,2019,03,07,23,0,1,1
Indian Health Service Head to Face Questions on Failure to Stop Doctor Who Abused Patients,The Wall Street Journal,2019,03,07,23,0,1,1
New York Police Probe Swastikas at Sports Facility,The Wall Street Journal,2019,03,07,23,0,1,1
Trump Administration Proposes Expanding Overtime Coverage,The Wall Street Journal,2019,03,07,23,0,1,1
U.S. Gives European Allies Friday Target to Sign on to Syria Proposal,The Wall Street Journal,2019,03,07,23,0,1,1
The Democratic Crackup,The Wall Street Journal,2019,03,07,23,0,1,1
No-Deal Brexit Could Spur U.K. Goodwill Impairments,The Wall Street Journal,2019,03,07,23,0,1,1
Stock-Market Volatility Takes a Bite Out of U.S. Households’ Net Worth,The Wall Street Journal,2019,03,07,23,0,1,1
Federal Judge Rules to Enforce Special-Education Policy,The Wall Street Journal,2019,03,07,23,0,1,1
Kroger Gets Marked Down,The Wall Street Journal,2019,03,07,23,0,1,1
Cream of the Crop: Why New Zealand’s Stock Market Is Breaking Records,The Wall Street Journal,2019,03,07,23,0,1,1
Notable & Quotable: The Art of Climate Science,The Wall Street Journal,2019,03,07,23,0,1,1
Queens Night Market Begins a New Chapter,The Wall Street Journal,2019,03,07,23,0,1,1
Jerry Merryman Helped Design First Hand-held Calculator in Mid-1960s,The Wall Street Journal,2019,03,07,23,0,1,1
Connecticut Democrats Propose Public Health-Insurance Option,The Wall Street Journal,2019,03,07,23,0,1,1
Wisconsin’s School Monopolist,The Wall Street Journal,2019,03,07,23,0,1,1
House Democrats Say Shush,The Wall Street Journal,2019,03,07,23,0,1,1
Ohio Democratic Sen. Sherrod Brown Won’t Run for President,The Wall Street Journal,2019,03,07,23,0,1,1
‘Liquid Rules’ Review: Going With the Flow,The Wall Street Journal,2019,03,07,23,0,1,1
‘Simpsons’ Episode With Michael Jackson’s Voice to Be Pulled,The Wall Street Journal,2019,03,07,23,0,1,1
"Hackers Breach College-Applicant Databases, Seek Ransom",The Wall Street Journal,2019,03,07,23,0,1,1
India and Pakistan Are Flirting With Nuclear Disaster,The Wall Street Journal,2019,03,07,23,0,1,1
"Former Uzbek Official, Telecom Executive Charged in Bribery Scheme",The Wall Street Journal,2019,03,07,23,0,1,1
Edward Lampert’s New Sears Faces Legal Troubles,The Wall Street Journal,2019,03,07,23,0,1,1
The Unforced Error of Medicare for All,The Wall Street Journal,2019,03,07,23,0,1,1
‘The Case Against Adnan Syed’ Review: Justice for All?,The Wall Street Journal,2019,03,07,23,0,1,1
Why It’s So Hard to Buy the Market at the Bottom and Hang On,The Wall Street Journal,2019,03,07,23,0,1,1
Trump Administration Weighs Publicizing Rates Hospitals Negotiate With Insurers,The Wall Street Journal,2019,03,07,23,0,1,1
